Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,In stock?,Stock,Regular price,Sale price,Categories,Images
simple,B2B-1015,ROOM AIR CONDITIONERS,1,0,visible,,The most technologically advanced and energy efficient air conditioning solutions for small spaces.,1,100,,,Www.Bluestarindia.Com,"https://www.bluestarindia.com/media/343550/7_8_water-cooler-office-v2_1920-x-648-4.png, https://www.bluestarindia.com/media/343551/7_8_water-cooler-office-v2_640-x-612-1.png, https://www.bluestarindia.com/media/404608/bluestar_summer_capaign_1920x648.jpg, https://www.bluestarindia.com/media/404609/bluestar_summer_capaign_640x612.jpg, https://www.bluestarindia.com/media/404610/1920-x-648.jpg, https://www.bluestarindia.com/media/404611/640-x-612-revised.jpg, https://www.bluestarindia.com/media/294798/close.png, https://www.bluestarindia.com/img/Home-Products/Room-AC.jpg, https://www.bluestarindia.com/img/Home-Products/Water-Purifier.jpg, https://www.bluestarindia.com/img/Home-Products/Air-Purifier.jpg, https://www.bluestarindia.com/img/Home-Products/Air-Cooler.jpg, https://www.bluestarindia.com/media/70938/empg-tile.jpg, https://www.bluestarindia.com/img/product-thumb-2.jpg, https://www.bluestarindia.com/img/product-thumb-4.jpg, https://www.bluestarindia.com/media/51023/water-coolers.png, https://www.bluestarindia.com/img/project-thumb-4.jpg, https://www.bluestarindia.com/img/project-thumb-5.jpg, https://www.bluestarindia.com/img/project-thumb-6.jpg, https://www.bluestarindia.com/img/project-thumb-7.jpg, https://www.bluestarindia.com/img/project-thumb-8.jpg, https://www.bluestarindia.com/img/project-thumb-9.jpg, https://www.bluestarindia.com/img/project-thumb-10.jpg, https://www.bluestarindia.com/img/project-thumb-11.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1016,Oops! Something went wrong.,1,0,visible,,"We're sorry, but an unexpected error occurred. Please try again later.",1,100,,,Waterpurifiers,
simple,B2B-1017,Oops! Something went wrong.,1,0,visible,,"We're sorry, but an unexpected error occurred. Please try again later.",1,100,,,Waterpurifiers,
simple,B2B-1018,WATER PURIFIERS,1,0,visible,,,1,100,,,Products,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1019,Oops! Something went wrong.,1,0,visible,,"We're sorry, but an unexpected error occurred. Please try again later.",1,100,,,Waterpurifiers,
simple,B2B-1020,Oops! Something went wrong.,1,0,visible,,"We're sorry, but an unexpected error occurred. Please try again later.",1,100,,,Waterpurifiers,
simple,B2B-1021,"Air
Purifiers",1,0,visible,,This site uses cookies. By clicking Accept or continuing to browse the site you are agreeing to our use of cookies. Learn more in our Privacy Policy.,1,100,,,Collections,"https://consumer.bluestarindia.com/cdn/shop/files/AC_1_432x432_923407fa-f2a0-4c07-a662-6e1e39c399cd.jpg, https://consumer.bluestarindia.com/cdn/shop/files/AC_2_432x432_52bd1a8f-d78f-4451-8518-5ccac25ef9f8.jpg, https://consumer.bluestarindia.com/cdn/shop/files/PA35MMA_432x432_5f5a6b52-1405-4b9f-9bea-a85360253b96.jpg, https://consumer.bluestarindia.com/cdn/shop/files/CA120PMH_432x432_3e07d0fb-580a-4460-9d5b-980f7da40b18.jpg, https://consumer.bluestarindia.com/cdn/shop/files/Refrigeration_Banners_900x437-231024_5bf719d4-7c1d-40a9-8d25-30c7f820f8ef.png, https://consumer.bluestarindia.com/cdn/shop/files/Untitled_design_-_2024-08-05T124909.801_1.png, https://consumer.bluestarindia.com/cdn/shop/files/Air-Purifier-LP-1800x473_1.jpg, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-1.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-ls.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-t1.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-rs.png, https://consumer.bluestarindia.com/cdn/shop/files/AP300DAI.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap300dai_bs-ap300dai-ls.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap300dai_bs-ap300dai-rs.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap300dai_bs-ap300dai-t.png, https://consumer.bluestarindia.com/cdn/shop/files/AP420OAN.png, https://consumer.bluestarindia.com/cdn/shop/files/ap420oan_artboard_1_copy_4.png, https://consumer.bluestarindia.com/cdn/shop/files/ap420oan_artboard_1_copy_5.png, https://consumer.bluestarindia.com/cdn/shop/files/ap420oan_artboard_1_copy_3-2.png, https://consumer.bluestarindia.com/cdn/shop/files/ap700dai_hi-resolution-image-3.png, https://consumer.bluestarindia.com/cdn/shop/files/ap700dai_ap700dai-gallery-images-02.jpg, https://consumer.bluestarindia.com/cdn/shop/files/ap700dai_ap700dai-gallery-images-03.jpg"
simple,B2B-1022,AIR PURIFIERS,1,0,visible,,Goodbye to pollution. Hello to pure air.,1,100,,,Products,"https://www.bluestarindia.com/media/205515/products-banner.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1023,AIR PURIFIERS,1,0,visible,,Goodbye to pollution. Hello to pure air.,1,100,,,Products,"https://www.bluestarindia.com/media/205515/products-banner.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1024,"Air
Purifiers",1,0,visible,,This site uses cookies. By clicking Accept or continuing to browse the site you are agreeing to our use of cookies. Learn more in our Privacy Policy.,1,100,,,Collections,"https://consumer.bluestarindia.com/cdn/shop/files/AC_1_432x432_923407fa-f2a0-4c07-a662-6e1e39c399cd.jpg, https://consumer.bluestarindia.com/cdn/shop/files/AC_2_432x432_52bd1a8f-d78f-4451-8518-5ccac25ef9f8.jpg, https://consumer.bluestarindia.com/cdn/shop/files/PA35MMA_432x432_5f5a6b52-1405-4b9f-9bea-a85360253b96.jpg, https://consumer.bluestarindia.com/cdn/shop/files/CA120PMH_432x432_3e07d0fb-580a-4460-9d5b-980f7da40b18.jpg, https://consumer.bluestarindia.com/cdn/shop/files/Refrigeration_Banners_900x437-231024_5bf719d4-7c1d-40a9-8d25-30c7f820f8ef.png, https://consumer.bluestarindia.com/cdn/shop/files/Untitled_design_-_2024-08-05T124909.801_1.png, https://consumer.bluestarindia.com/cdn/shop/files/Air-Purifier-LP-1800x473_1.jpg, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-1.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-ls.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-t1.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap490lan_bs-ap490lan-rs.png, https://consumer.bluestarindia.com/cdn/shop/files/AP300DAI.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap300dai_bs-ap300dai-ls.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap300dai_bs-ap300dai-rs.png, https://consumer.bluestarindia.com/cdn/shop/files/bs-ap300dai_bs-ap300dai-t.png, https://consumer.bluestarindia.com/cdn/shop/files/AP420OAN.png, https://consumer.bluestarindia.com/cdn/shop/files/ap420oan_artboard_1_copy_4.png, https://consumer.bluestarindia.com/cdn/shop/files/ap420oan_artboard_1_copy_5.png, https://consumer.bluestarindia.com/cdn/shop/files/ap420oan_artboard_1_copy_3-2.png, https://consumer.bluestarindia.com/cdn/shop/files/ap700dai_hi-resolution-image-3.png, https://consumer.bluestarindia.com/cdn/shop/files/ap700dai_ap700dai-gallery-images-02.jpg, https://consumer.bluestarindia.com/cdn/shop/files/ap700dai_ap700dai-gallery-images-03.jpg"
simple,B2B-1025,AIR COOLERS,1,0,visible,,Cooling Simplified.,1,100,,,Products,"https://www.bluestarindia.com/media/254376/air-coolers-banner.jpg, https://www.bluestarindia.com/media/254377/air-coolers-banner-small.jpg, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/media/254548/air-2.jpg, https://www.bluestarindia.com/media/254531/da60eea_touch-front_s.jpg, https://www.bluestarindia.com/media/254532/da55pma_ar55dah-front_s.jpg, https://www.bluestarindia.com/media/254533/oa60lma-front_s.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1026,DESERT AIR COOLERS,1,0,visible,,Registered Office:,1,100,,,Air Coolers,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/254536/da35lma.jpg, https://www.bluestarindia.com/media/254537/da60lma.jpg, https://www.bluestarindia.com/media/254538/da60eea_touch-front_s.jpg, https://www.bluestarindia.com/media/254539/ar60dat_da60ema_manual-front_s.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1027,AIR COOLERS,1,0,visible,,Cooling Simplified.,1,100,,,Products,"https://www.bluestarindia.com/media/254376/air-coolers-banner.jpg, https://www.bluestarindia.com/media/254377/air-coolers-banner-small.jpg, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/media/254548/air-2.jpg, https://www.bluestarindia.com/media/254531/da60eea_touch-front_s.jpg, https://www.bluestarindia.com/media/254532/da55pma_ar55dah-front_s.jpg, https://www.bluestarindia.com/media/254533/oa60lma-front_s.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1028,DESERT AIR COOLERS,1,0,visible,,Registered Office:,1,100,,,Air Coolers,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/254536/da35lma.jpg, https://www.bluestarindia.com/media/254537/da60lma.jpg, https://www.bluestarindia.com/media/254538/da60eea_touch-front_s.jpg, https://www.bluestarindia.com/media/254539/ar60dat_da60ema_manual-front_s.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1029,DESERT AIR COOLERS,1,0,visible,,Registered Office:,1,100,,,Air Coolers,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/254536/da35lma.jpg, https://www.bluestarindia.com/media/254537/da60lma.jpg, https://www.bluestarindia.com/media/254538/da60eea_touch-front_s.jpg, https://www.bluestarindia.com/media/254539/ar60dat_da60ema_manual-front_s.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1030,DESERT AIR COOLERS,1,0,visible,,Registered Office:,1,100,,,Air Coolers,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/254536/da35lma.jpg, https://www.bluestarindia.com/media/254537/da60lma.jpg, https://www.bluestarindia.com/media/254538/da60eea_touch-front_s.jpg, https://www.bluestarindia.com/media/254539/ar60dat_da60ema_manual-front_s.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1031,ROOM AIR CONDITIONERS,1,0,visible,,The most technologically advanced and energy efficient air conditioning solutions for small spaces.,1,100,,,Www.Bluestarindia.Com,"https://www.bluestarindia.com/media/343550/7_8_water-cooler-office-v2_1920-x-648-4.png, https://www.bluestarindia.com/media/343551/7_8_water-cooler-office-v2_640-x-612-1.png, https://www.bluestarindia.com/media/404608/bluestar_summer_capaign_1920x648.jpg, https://www.bluestarindia.com/media/404609/bluestar_summer_capaign_640x612.jpg, https://www.bluestarindia.com/media/404610/1920-x-648.jpg, https://www.bluestarindia.com/media/404611/640-x-612-revised.jpg, https://www.bluestarindia.com/media/294798/close.png, https://www.bluestarindia.com/img/Home-Products/Room-AC.jpg, https://www.bluestarindia.com/img/Home-Products/Water-Purifier.jpg, https://www.bluestarindia.com/img/Home-Products/Air-Purifier.jpg, https://www.bluestarindia.com/img/Home-Products/Air-Cooler.jpg, https://www.bluestarindia.com/media/70938/empg-tile.jpg, https://www.bluestarindia.com/img/product-thumb-2.jpg, https://www.bluestarindia.com/img/product-thumb-4.jpg, https://www.bluestarindia.com/media/51023/water-coolers.png, https://www.bluestarindia.com/img/project-thumb-4.jpg, https://www.bluestarindia.com/img/project-thumb-5.jpg, https://www.bluestarindia.com/img/project-thumb-6.jpg, https://www.bluestarindia.com/img/project-thumb-7.jpg, https://www.bluestarindia.com/img/project-thumb-8.jpg, https://www.bluestarindia.com/img/project-thumb-9.jpg, https://www.bluestarindia.com/img/project-thumb-10.jpg, https://www.bluestarindia.com/img/project-thumb-11.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1032,WATER COOLERS,1,0,visible,,,1,100,,,Products,"https://www.bluestarindia.com/media/404633/water-coolers-banner.jpg, https://www.bluestarindia.com/media/404634/water-coolers-banner-small.jpg, https://www.bluestarindia.com/media/404635/storage-water-cooler-26x220.png, https://www.bluestarindia.com/media/404622/bwd-26-3-21.jpeg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1033,CENTRAL AIR CONDITIONING,1,0,visible,,,1,100,,,Products,"https://www.bluestarindia.com/media/56030/products-banner.jpg, https://www.bluestarindia.com/media/71005/vrf-iv-plus-100-inverter.jpg, https://www.bluestarindia.com/media/6087/acs-thumb-1.jpg, https://www.bluestarindia.com/media/203225/air-cooled-screw-chillers-1.png, https://www.bluestarindia.com/media/71015/central-unit.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1034,VRF V S - SIDE DISCHARGE VRF SYSTEM,1,0,visible,,THE NEW BENCHMARK FOR AESTHETICS AND SAVINGS,1,100,,,Vrf Systems,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/335160/ivrfb-08-10-12-sc-sh-2.jpg, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/Handlers/Captcha.ashx, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1035,CENTRAL AIR CONDITIONING,1,0,visible,,,1,100,,,Products,"https://www.bluestarindia.com/media/56030/products-banner.jpg, https://www.bluestarindia.com/media/71005/vrf-iv-plus-100-inverter.jpg, https://www.bluestarindia.com/media/6087/acs-thumb-1.jpg, https://www.bluestarindia.com/media/203225/air-cooled-screw-chillers-1.png, https://www.bluestarindia.com/media/71015/central-unit.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1036,DUCTED SYSTEMS,1,0,visible,,Registered Office:,1,100,,,Central Air Conditioning,"https://www.bluestarindia.com/media/56039/products-banner.jpg, https://www.bluestarindia.com/media/324798/inverter-packaged-ducted-01.jpg, https://www.bluestarindia.com/media/343275/dsai-1321r3a-o-front-326x220.png, https://www.bluestarindia.com/media/78808/acs-thumb-1.jpg, https://www.bluestarindia.com/media/166901/water-colled.jpg, https://www.bluestarindia.com/media/71012/hiper-packaged-acs.jpg, https://www.bluestarindia.com/media/166904/consolited-split.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1037,PACKAGED DUCTED SPLIT AIR CONDITIONERS,1,0,visible,,NOTHING COMES CLOSE TO ITS COOLING. OR ITS WIDE RANGE.,1,100,,,Ducted Systems,"https://www.bluestarindia.com/media/56041/products-banner.jpg, https://www.bluestarindia.com/media/78808/acs-thumb-1.jpg, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/Handlers/Captcha.ashx, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1038,DUCTED SYSTEMS,1,0,visible,,Registered Office:,1,100,,,Central Air Conditioning,"https://www.bluestarindia.com/media/56039/products-banner.jpg, https://www.bluestarindia.com/media/324798/inverter-packaged-ducted-01.jpg, https://www.bluestarindia.com/media/343275/dsai-1321r3a-o-front-326x220.png, https://www.bluestarindia.com/media/78808/acs-thumb-1.jpg, https://www.bluestarindia.com/media/166901/water-colled.jpg, https://www.bluestarindia.com/media/71012/hiper-packaged-acs.jpg, https://www.bluestarindia.com/media/166904/consolited-split.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1039,CHILLERS,1,0,visible,,,1,100,,,Central Air Conditioning,"https://www.bluestarindia.com/media/56046/products-banner.jpg, https://www.bluestarindia.com/media/78806/processchillers.jpg, https://www.bluestarindia.com/media/78812/watercooled-scroll-chiller.jpg, https://www.bluestarindia.com/media/203224/air-cooled-screw-chillers.png, https://www.bluestarindia.com/media/394594/centrifugal_chiller_iso_1_op_2.png, https://www.bluestarindia.com/media/394595/brine-chiller_1.png, https://www.bluestarindia.com/media/394598/datacentre_chiller_0001.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1040,PROCESS CHILLERS,1,0,visible,,"Blue Star offers Process Chillers for medical, pharmaceutical industries and varied industrial applications like plastic mould cooling, printing and lamination processes. These chillers incorporate microprocessor based controls which offer intelligent cooling and are energy efficient apart from being extremely compact with a small footprint.",1,100,,,Chillers,"https://www.bluestarindia.com/media/56060/products-banner.jpg, https://www.bluestarindia.com/media/78806/processchillers.jpg, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/Handlers/Captcha.ashx, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1041,SCROLL CHILLERS,1,0,visible,,Registered Office:,1,100,,,Chillers,"https://www.bluestarindia.com/media/56054/products-banner.jpg, https://www.bluestarindia.com/media/71013/air-water-cooled-r22-r407c.jpg, https://www.bluestarindia.com/media/253295/inverter-scroll-chiller-02.png, https://www.bluestarindia.com/media/394600/air-cooled-star-rated-screw-chiller.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1042,SCREW CHILLERS,1,0,visible,,Registered Office:,1,100,,,Chillers,"https://www.bluestarindia.com/media/56047/products-banner.jpg, https://www.bluestarindia.com/media/88748/water-cooled-screw-chiller-with-vfd.png, https://www.bluestarindia.com/media/88574/water-cooled-screw-chillers-configured-series.jpg, https://www.bluestarindia.com/media/137062/untitled-1.png, https://www.bluestarindia.com/media/253294/air-cooled-chiller-with-vfd.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1043,CENTRIFUGAL CHILLERS,1,0,visible,,Capacity Range: Upto 1000TR,1,100,,,Chillers,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/394594/centrifugal_chiller_iso_1_op_2.png, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/Handlers/Captcha.ashx, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1044,OTHERS,1,0,visible,,Registered Office:,1,100,,,Central Air Conditioning,"https://www.bluestarindia.com/media/56061/products-banner.jpg, https://www.bluestarindia.com/media/71014/central-unit.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1045,CONDENSING UNITS,1,0,visible,,SUPERIOR EFFICIENCY. SUPERIOR VALUE.,1,100,,,Others,"https://www.bluestarindia.com/media/56062/products-banner.jpg, https://www.bluestarindia.com/media/71014/central-unit.jpg, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1046,OTHERS,1,0,visible,,Registered Office:,1,100,,,Central Air Conditioning,"https://www.bluestarindia.com/media/56061/products-banner.jpg, https://www.bluestarindia.com/media/71014/central-unit.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1047,FREEZERS,1,0,visible,,Registered Office:,1,100,,,Commercial Refrigeration,"https://www.bluestarindia.com/media/55977/coldstorage-commercial-banner.jpg, https://www.bluestarindia.com/media/324831/hard-top-freezer-2.jpg, https://www.bluestarindia.com/media/324832/cooler-cum-freezer-21-5-21-02.png, https://www.bluestarindia.com/media/324833/glass-top-freezer.png, https://www.bluestarindia.com/media/343483/a4_visifreezer-flyer-plate-2.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1048,COOLER-CUM-FREEZER,1,0,visible,,"Our Cooler-Cum-Freezers are the ultimate solution for storing a diverse range of frozen foods and chilled beverages in a single unit. It seamlessly integrates two functions by providing separate compartments for the freezer and cooling chamber. This not only maximises space but also reduces capital investment and operating costs. A seamless blend of innovation and efficiency, delivering exceptional value.",1,100,,,Freezers,"https://www.bluestarindia.com/media/55980/coldstorage-commercial-banner.jpg, https://www.bluestarindia.com/media/324832/cooler-cum-freezer-21-5-21-02.png, https://www.bluestarindia.com/img/download.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1049,GLASS TOP FREEZERS,1,0,visible,,Registered Office:,1,100,,,Freezers,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/88571/glass-top-freezer.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1050,COOLERS,1,0,visible,,Registered Office:,1,100,,,Commercial Refrigeration,"https://www.bluestarindia.com/media/55981/coldstorage-commercial-banner.jpg, https://www.bluestarindia.com/media/342767/chest-cooler-with-sticker-326x220-1.png, https://www.bluestarindia.com/media/343604/mr60_black-iso-right-1-326x220.png, https://www.bluestarindia.com/media/404638/getbigthumbnail.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1051,COOLERS,1,0,visible,,Registered Office:,1,100,,,Commercial Refrigeration,"https://www.bluestarindia.com/media/55981/coldstorage-commercial-banner.jpg, https://www.bluestarindia.com/media/342767/chest-cooler-with-sticker-326x220-1.png, https://www.bluestarindia.com/media/343604/mr60_black-iso-right-1-326x220.png, https://www.bluestarindia.com/media/404638/getbigthumbnail.jpg, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
simple,B2B-1052,KITCHEN REFRIGERATION PRODUCTS,1,0,visible,,,1,100,,,Commercial Refrigeration,"https://www.bluestarindia.com/img/about-usBG.jpg, https://www.bluestarindia.com/media/404654/reachin-gp-gc-326x220.png, https://www.bluestarindia.com/media/404658/under-counter-gc-series-326x220.png, https://www.bluestarindia.com/media/342751/saladates-326x220.png, https://www.bluestarindia.com/media/342754/blast-freezer-1.jpg, https://www.bluestarindia.com/media/342757/bc350a-iso-view-326x220.png, https://www.bluestarindia.com/media/241084/facebook.png, https://www.bluestarindia.com/media/241081/x.png, https://www.bluestarindia.com/media/241082/linkedin.png, https://www.bluestarindia.com/media/241083/instagram.png, https://www.bluestarindia.com/media/241080/youtube.png"
